706,278,37,72
701,271,37,72
697,265,37,72
692,258,37,72
688,252,37,72
684,246,37,72
679,239,37,72
675,233,37,72
671,227,37,72
667,225,38,71
664,223,38,71
661,222,38,70
659,223,38,70
657,224,38,70
656,226,38,69
654,227,38,69
653,229,38,69
651,233,38,69
650,238,38,68
649,242,38,68
648,247,38,68
647,250,38,68
647,254,38,68
647,257,38,68
646,261,38,68
646,264,38,68
646,268,38,68
645,270,38,68
645,273,38,67
645,275,38,68
645,278,38,67
645,280,38,67
645,283,38,67
645,285,38,67
645,288,38,67
645,289,38,67
645,290,38,67
645,292,38,66
645,293,38,66
645,295,38,66
645,296,38,66
645,298,38,66
645,300,38,66
645,302,38,66
645,304,38,66
645,306,38,66
645,308,38,66
645,310,38,66
645,312,38,66
645,314,38,66
645,316,38,66
645,318,38,66
644,319,38,66
644,320,38,66
644,321,37,66
644,322,37,66
643,323,38,66
643,324,37,66
643,325,37,66
643,327,37,65
643,327,37,65
643,328,37,64
643,328,37,65
643,329,37,64
643,329,37,64
643,330,37,64
643,330,37,64
643,331,37,64
643,331,37,64
643,332,37,63
643,332,37,64
643,333,37,63
643,333,37,64
643,334,37,63
643,334,37,63
643,335,37,63
643,335,37,63
644,336,36,63
644,336,36,63
644,336,36,63
644,336,36,63
644,336,36,63
644,337,36,62
644,337,36,62
644,337,36,63
644,337,36,63
644,337,36,63
644,338,36,62
644,338,36,62
644,338,36,62
644,338,36,62
644,339,36,62
644,338,36,62
644,338,36,62
644,338,36,62
644,338,36,62
644,338,36,61
645,338,35,61
645,338,35,61
645,338,35,61
645,338,35,61
645,337,35,61
645,337,35,61
646,337,34,61
646,337,34,61
646,337,34,60
646,337,34,60
646,337,34,60
646,337,34,60
647,337,34,60
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,337,33,59
647,338,33,58
648,338,32,58
648,338,32,58
648,338,32,58
648,338,32,58
648,338,32,58
648,338,33,58
648,338,33,58
648,339,33,57
648,339,33,57
649,339,32,58
649,339,32,58
649,339,32,58
649,339,32,58
649,339,32,58
649,339,32,58
649,340,32,57
649,340,32,57
649,340,32,57
650,340,31,57
650,340,31,57
650,340,32,57
650,340,32,57
650,340,32,57
650,341,32,56
650,341,32,56
650,341,32,56
650,341,32,56
651,341,31,57
651,341,31,57
651,341,31,57
651,341,31,57
651,342,31,56
651,342,31,56
651,342,31,56
651,342,32,56
651,342,32,56
652,342,31,56
652,342,31,56
652,342,31,56
652,343,31,55
652,343,31,55
652,343,31,55
652,343,31,55
652,343,31,55
652,343,31,55
653,343,30,56
653,343,30,56
653,344,30,55
653,344,30,55
653,344,31,55
653,344,31,55
653,344,31,55
653,344,31,55
653,344,31,55
654,344,30,55
654,345,30,54
654,345,30,54
654,345,30,54
654,345,30,54
654,345,30,54
654,345,30,54
654,345,30,54
654,345,30,54
655,346,30,54
654,346,30,54
654,346,30,54
654,346,30,54
654,346,30,54
654,346,30,54
654,346,30,54
653,346,30,54
653,346,30,54
653,346,30,54
653,346,30,54
653,346,30,54
653,346,30,54
653,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,346,30,54
652,347,30,54
652,347,30,54
652,347,30,54
652,347,30,54
652,347,30,54
652,347,30,54
652,347,30,54
652,347,30,54
652,347,30,54
652,347,30,54
652,347,30,54
652,347,30,54
652,347,30,54
