635,264,18,60
636,263,18,60
638,263,18,60
639,263,18,60
641,263,18,60
642,262,18,60
644,262,18,60
645,262,18,60
647,262,18,60
648,261,19,61
650,261,18,60
651,261,19,60
653,261,18,60
654,260,19,61
656,260,18,61
657,260,19,60
659,260,18,60
661,260,18,60
662,259,19,61
664,259,18,61
665,259,19,60
667,259,18,60
668,258,19,61
670,258,18,61
671,258,19,61
673,258,18,60
674,257,19,61
676,257,19,61
677,257,19,61
679,257,19,61
680,256,19,61
682,256,19,61
683,256,19,61
685,256,19,61
687,256,19,61
688,256,19,61
689,256,19,61
691,256,19,61
692,256,19,61
694,256,19,61
695,256,19,61
697,256,19,61
698,256,19,61
699,256,19,61
701,256,19,61
702,256,19,61
704,256,19,61
705,256,19,61
707,256,19,61
708,256,19,61
710,257,19,61
711,257,19,61
712,257,19,61
714,257,19,61
715,257,19,61
717,257,19,61
718,257,19,61
720,257,19,61
721,257,19,61
722,257,19,61
724,257,19,61
725,257,19,61
727,257,19,61
728,257,19,61
730,257,19,61
731,257,19,61
733,258,19,61
734,258,19,61
736,258,19,61
738,258,19,61
740,258,19,61
742,258,19,61
744,258,19,61
746,259,19,61
747,259,19,61
749,259,19,61
751,259,19,61
753,259,19,61
755,259,19,61
757,259,19,61
759,260,19,61
760,260,19,61
762,260,19,61
764,260,19,61
766,260,19,61
768,260,19,61
770,260,19,61
772,261,19,61
773,261,19,61
775,261,19,61
777,261,19,61
779,261,19,61
781,261,19,61
783,261,19,61
785,262,19,61
786,262,19,61
788,262,19,61
790,263,19,61
792,263,19,61
794,263,19,61
796,264,19,61
798,264,19,61
800,265,19,61
802,265,19,61
804,265,19,61
806,266,19,61
808,266,19,61
810,267,19,61
811,267,19,61
813,267,19,61
815,268,19,61
817,268,19,61
819,268,19,61
821,269,19,61
823,269,19,61
825,270,19,61
827,270,19,61
829,270,19,61
831,271,19,61
833,271,19,61
835,272,19,61
837,272,19,61
840,273,19,61
842,274,19,61
845,275,19,61
847,276,19,61
850,277,19,61
852,278,19,61
855,278,19,61
857,279,19,61
860,280,19,61
862,281,19,61
865,282,19,61
867,283,19,61
870,284,19,61
872,285,19,61
875,285,19,61
877,286,19,61
880,287,19,61
882,288,19,61
885,289,19,61
887,290,19,61
890,291,19,61
893,292,19,61
893,292,19,61
894,292,19,61
895,292,19,61
896,292,19,61
897,293,19,61
898,293,19,61
898,293,19,61
899,293,19,61
900,293,19,61
901,294,19,61
902,294,19,61
903,294,19,61
904,294,19,61
904,294,19,61
905,295,19,61
906,295,19,61
907,295,19,61
908,295,19,61
909,295,19,61
910,296,19,61
910,296,19,61
911,296,19,61
912,296,19,61
913,296,19,61
914,297,19,61
915,297,19,61
915,297,19,61
916,297,19,61
917,297,19,61
918,298,19,61
919,298,19,61
920,298,19,61
921,298,19,61
921,298,19,61
922,299,19,61
923,299,19,61
924,299,19,61
925,299,19,61
926,299,19,61
927,300,19,61
927,300,19,61
928,300,19,61
929,300,19,61
930,300,19,61
931,301,19,61
932,301,19,61
932,301,19,61
933,301,19,61
934,301,19,61
935,302,19,61
936,302,19,61
937,302,19,61
938,302,19,61
938,302,19,61
939,303,19,61
940,303,19,61
941,303,19,61
942,303,19,61
943,303,19,61
944,304,19,61
944,304,19,61
945,304,19,61
946,304,19,61
947,304,19,61
948,305,19,61
949,305,19,61
949,305,19,61
950,305,19,61
951,305,19,61
952,306,19,61
953,306,19,61
954,306,19,61
955,306,19,61
955,306,19,61
956,307,19,61
957,307,19,61
958,307,19,61
959,307,19,61
960,307,19,61
961,308,19,61
962,307,19,62
964,307,19,62
966,307,19,62
968,307,19,62
969,307,20,62
971,307,19,62
973,307,19,62
975,307,19,62
976,307,20,62
978,307,20,62
980,306,19,64
982,306,19,64
983,306,20,64
985,306,20,64
987,306,20,64
989,306,19,64
990,306,20,64
992,306,20,64
994,306,20,64
996,306,20,64
997,305,20,66
999,305,20,66
1001,305,20,66
1003,305,20,66
1004,305,21,66
1006,305,20,66
1008,305,20,66
1010,305,20,66
1011,305,21,66
1013,305,21,66
1015,304,20,68
1017,304,20,68
1018,304,21,68
1020,304,21,68
1022,304,21,68
1024,304,20,68
1025,304,21,68
1027,304,21,68
1029,304,21,68
1031,304,21,68
1033,304,21,69
1034,304,21,69
1036,304,21,69
1038,304,21,69
1040,304,21,69
1041,304,22,69
1043,304,22,69
1045,304,22,69
1047,304,22,69
1048,304,23,69
1050,304,23,69
1052,304,23,69
1054,304,23,69
1056,304,23,69
1056,303,23,69
1057,303,23,69
1058,302,23,69
1059,302,23,69
1060,302,23,69
1060,301,23,69
1061,301,23,69
1062,300,23,69
1063,300,23,69
1064,300,23,69
1064,299,23,69
1065,299,23,69
1066,299,23,69
1067,298,23,69
1068,298,23,69
1068,297,23,69
1069,297,23,69
1070,297,23,69
1071,296,23,69
1072,296,23,69
1073,296,23,69
1072,295,24,69
1072,294,24,69
1071,293,24,69
1071,293,24,68
1071,292,24,68
1070,292,25,67
1070,292,24,66
1070,291,24,66
1069,291,25,65
1069,291,25,65
1069,290,24,65
1068,290,25,64
1068,289,25,64
1068,289,25,63
1067,289,25,62
1067,288,25,62
1067,288,25,61
1067,288,25,61
1067,287,25,61
1068,286,25,61
1068,285,25,61
1069,284,25,61
1070,283,25,61
1070,282,25,61
1071,282,25,61
1072,281,25,61
1072,280,25,61
1073,279,25,61
1074,278,25,61
1074,277,25,61
1075,277,25,61
1076,276,25,61
1076,275,25,61
1077,274,25,61
1077,273,25,61
1078,272,25,61
1079,272,25,61
1079,271,25,61
1080,270,25,61
1081,269,25,61
1081,268,25,61
1082,267,25,61
1083,267,25,61
1083,266,25,61
1084,265,25,61
1085,264,25,61
1085,263,25,61
1086,262,25,61
1087,262,25,61
1087,261,25,61
1087,260,25,61
1088,260,25,61
1088,259,25,61
1088,258,25,61
1089,258,25,61
1089,257,25,61
1089,256,25,61
1090,256,25,61
1090,255,25,61
1091,255,25,61
1090,254,25,61
1090,253,25,61
1090,252,25,61
1089,251,25,61
1089,250,25,61
1089,249,25,61
1088,248,25,61
1088,247,25,61
1088,246,25,61
1087,245,25,61
1087,244,25,61
1087,243,25,61
1086,242,25,61
1086,241,25,61
1086,241,25,61
1085,240,25,61
1085,239,25,61
1085,239,25,61
1084,238,25,61
1084,237,25,61
1084,237,25,61
1083,236,25,61
1083,236,25,61
1083,235,25,61
1082,234,25,61
1082,234,25,61
1082,233,25,61
1082,233,25,61
1081,234,25,61
1081,235,25,61
1081,236,25,61
1079,235,25,61
1078,234,25,61
1076,233,25,61
1075,233,25,61
1074,232,25,61
1072,231,25,61
1071,231,25,61
1069,230,25,61
1068,229,25,61
1067,229,25,61
1066,228,25,61
1065,228,25,61
1064,228,25,61
