869,321,20,43
865,321,21,43
861,322,22,43
858,323,22,42
854,324,23,42
850,324,24,42
847,325,24,42
843,326,25,42
839,327,26,41
836,328,26,41
832,328,27,41
828,329,28,41
825,330,28,40
821,331,29,40
818,332,29,40
813,333,29,41
809,334,28,42
805,335,28,43
801,336,28,43
798,337,28,43
795,339,28,43
790,340,29,43
786,341,29,43
782,342,29,43
778,343,30,43
774,344,30,43
770,345,30,43
766,346,31,43
762,347,31,43
758,348,31,43
754,349,32,43
750,350,32,43
746,351,32,43
742,353,33,42
738,354,33,42
735,355,33,42
732,356,33,42
728,357,33,42
725,358,33,42
722,360,33,42
716,361,33,42
710,363,33,42
704,364,33,42
698,366,33,42
692,367,33,42
686,369,33,42
679,371,33,42
673,373,33,42
667,375,33,42
660,376,33,42
654,377,33,42
648,378,32,43
641,379,33,43
635,381,32,43
629,382,32,43
622,383,32,44
616,384,32,44
610,386,32,44
604,387,32,44
598,388,32,44
592,389,32,44
586,391,32,44
580,392,32,44
574,393,32,44
569,395,32,44
562,396,32,44
556,397,32,45
550,398,32,45
544,399,32,46
538,400,31,46
532,401,31,47
526,402,31,47
520,403,31,48
506,405,31,48
492,407,31,49
479,410,30,49
465,412,30,50
451,414,30,51
438,417,30,51
423,419,30,51
409,422,30,51
395,424,30,51
380,427,30,51
366,429,30,51
352,432,30,51
339,435,30,51
326,438,30,51
313,442,30,51
300,445,30,51
288,449,30,51
274,452,31,51
261,455,31,51
248,458,31,51
235,462,32,51
224,465,32,50
214,468,32,50
203,471,33,50
193,474,33,50
181,477,34,50
170,480,35,50
159,483,36,50
148,487,37,49
147,487,38,49
147,487,38,50
146,487,39,51
146,487,39,52
145,487,40,53
145,487,40,54
144,487,41,55
144,488,41,55
146,488,41,54
149,488,40,53
152,488,40,52
155,488,39,51
158,488,38,50
161,488,38,49
165,487,36,49
169,486,35,49
173,486,34,48
177,485,33,48
181,484,32,48
185,484,31,48
184,484,33,48
183,484,36,49
183,485,38,49
183,485,38,49
183,486,38,49
183,487,38,49
183,488,38,49
184,489,38,49
184,490,38,49
184,491,38,49
184,492,38,49
185,493,38,49
186,493,38,49
187,494,38,49
188,495,38,49
190,496,38,49
191,496,38,49
192,497,38,49
193,498,38,49
195,499,38,49
197,498,38,49
199,497,38,49
201,496,38,49
203,496,38,49
205,496,38,49
207,496,38,49
209,496,38,49
212,496,38,49
214,496,38,49
216,496,38,49
218,496,38,49
221,497,38,49
220,498,38,49
220,499,38,49
220,501,38,49
220,502,38,49
220,503,38,49
220,505,38,49
220,506,38,49
220,507,38,49
220,509,38,49
220,510,38,49
220,511,38,49
220,513,38,49
218,515,38,49
216,517,38,49
214,519,38,49
213,521,38,49
211,523,38,49
209,525,38,49
208,527,38,49
204,528,41,48
200,529,44,48
197,531,47,47
192,534,45,46
187,537,43,46
183,540,40,45
178,543,38,45
174,546,35,45
171,547,34,46
168,548,33,47
165,550,33,47
162,551,32,48
159,553,32,48
155,554,32,48
151,555,32,48
147,556,32,48
143,557,32,48
139,558,32,48
137,559,32,48
135,560,32,49
133,561,32,50
131,562,32,51
129,563,32,52
128,564,31,53
126,565,31,53
124,566,31,54
122,567,31,55
120,568,31,56
118,569,31,57
117,571,31,57
115,571,32,57
114,572,32,57
112,573,33,57
111,574,33,56
110,574,34,57
108,575,35,57
107,576,35,57
106,577,35,56
104,578,36,56
103,578,37,57
102,579,37,56
100,580,38,56
99,581,38,56
