658,382,58,90
657,382,58,90
657,382,58,90
657,382,58,90
657,383,58,89
657,383,58,90
657,383,58,90
657,383,58,90
657,384,58,89
657,384,58,90
657,384,58,90
656,384,59,90
656,385,59,89
656,385,59,90
656,385,59,90
656,385,58,90
656,386,58,89
656,386,58,89
656,386,58,90
656,386,58,90
656,387,58,89
656,387,58,89
655,387,59,90
655,387,59,90
655,388,59,89
655,388,59,89
655,388,59,90
655,388,59,90
655,389,59,89
655,389,58,89
655,389,58,89
655,389,58,90
655,390,58,89
654,390,59,89
654,390,59,89
654,390,59,90
654,391,59,89
654,391,59,89
654,391,59,89
654,391,59,90
654,392,59,89
654,392,59,89
654,392,59,89
654,393,59,89
653,392,59,89
653,391,59,89
653,391,59,89
653,390,59,89
653,390,59,89
652,389,59,89
652,389,59,89
652,388,59,89
652,388,59,89
652,387,59,89
652,387,59,89
651,386,59,89
651,385,59,90
651,385,59,89
651,384,59,90
651,384,59,89
651,383,59,90
650,383,59,89
650,382,59,90
650,382,59,89
650,381,59,90
650,381,59,89
649,380,59,90
649,379,59,90
649,379,59,90
649,378,59,90
649,378,59,90
649,377,59,90
648,377,59,90
648,376,59,90
648,376,59,90
648,375,59,90
648,375,59,90
648,374,59,90
647,373,59,91
647,373,59,90
647,372,59,91
647,372,59,90
647,371,59,91
646,371,59,90
646,370,59,91
646,370,59,90
646,369,59,91
646,369,59,90
646,368,59,91
645,367,59,91
645,367,59,91
645,366,59,91
645,366,59,91
645,365,59,91
645,365,59,91
644,364,59,91
644,364,59,91
644,363,59,91
644,363,59,91
644,362,59,91
644,362,59,91
644,361,59,91
644,360,59,91
644,359,59,91
644,358,59,91
644,357,59,91
644,356,59,91
644,355,59,91
644,354,59,91
644,353,59,91
644,352,59,91
644,352,59,91
644,351,59,91
644,350,59,91
644,349,59,91
644,348,59,91
645,347,59,91
645,346,59,91
645,345,59,91
645,344,59,91
645,343,59,91
645,343,59,91
645,342,59,91
645,341,59,91
645,340,59,91
645,339,59,91
645,338,59,91
645,337,59,91
645,336,59,91
645,335,59,91
645,334,59,91
646,334,59,91
645,332,59,91
645,330,59,91
645,328,59,91
645,326,59,91
644,324,59,91
644,322,59,91
644,320,59,91
644,318,59,91
644,316,58,91
644,314,58,91
644,313,58,91
644,311,58,91
644,310,58,91
644,308,58,91
644,307,58,91
644,305,58,91
644,304,57,91
644,302,57,91
644,301,57,91
644,299,57,91
644,298,57,91
644,296,57,91
644,295,57,91
644,293,57,91
644,292,57,91
643,291,57,91
642,291,57,91
642,291,57,91
641,291,57,91
640,291,57,91
640,291,57,91
639,291,57,91
639,291,57,91
638,291,57,91
637,291,57,91
637,291,57,91
636,291,57,91
636,291,57,91
635,291,57,91
634,291,57,91
634,291,57,91
633,290,57,91
633,290,57,91
632,290,57,91
631,290,57,91
631,290,57,91
630,290,57,91
630,290,57,91
629,290,57,91
628,290,57,91
628,290,57,91
627,290,57,91
627,290,57,91
626,290,57,91
625,290,57,91
625,290,57,91
624,290,57,91
624,290,57,91
623,289,57,86
623,288,57,81
622,287,57,76
622,286,57,72
621,285,57,67
621,284,57,62
621,284,57,57
620,283,57,57
620,282,57,58
620,282,57,58
620,281,57,59
620,281,57,59
620,280,57,59
620,279,57,60
620,279,57,60
620,278,57,61
620,278,57,61
619,277,57,61
619,277,57,61
619,277,57,61
618,277,57,61
618,277,57,61
618,277,57,61
617,276,57,61
617,276,57,61
617,276,57,61
616,276,57,61
616,276,57,61
616,276,57,61
615,275,57,61
615,275,57,61
615,275,57,61
614,275,57,61
614,275,57,61
614,275,57,61
614,275,57,61
613,274,57,61
613,274,57,61
613,274,57,61
612,274,57,61
612,274,57,61
612,274,57,61
611,273,57,61
611,273,57,61
611,273,57,61
610,273,57,61
610,273,57,61
610,273,57,61
609,272,57,61
609,272,57,61
609,272,57,61
609,272,57,61
608,272,57,61
608,272,57,61
608,272,57,61
607,271,57,61
607,271,57,61
607,271,57,61
606,271,57,61
606,271,57,61
606,271,57,61
605,270,57,61
605,270,57,61
605,270,57,61
604,270,57,61
604,270,57,61
604,270,57,61
604,270,57,61
604,269,57,61
604,269,57,61
604,269,57,61
604,268,57,61
604,268,57,61
604,268,57,61
604,268,57,61
604,267,57,61
604,267,57,61
604,267,57,61
604,267,57,61
604,266,57,61
604,266,57,61
604,266,57,61
604,266,57,61
604,265,57,61
604,265,57,61
604,265,57,61
604,265,57,61
604,264,57,61
604,264,57,61
604,264,57,61
604,264,57,61
604,263,57,61
604,263,57,61
604,263,57,61
604,263,57,61
604,262,57,61
604,262,57,61
604,262,57,61
604,262,57,61
604,261,57,61
604,261,57,61
604,261,57,61
604,261,57,61
604,260,57,61
604,260,57,61
604,260,57,61
604,260,57,61
604,259,57,61
604,259,57,61
604,259,57,61
604,259,57,61
605,259,55,61
606,260,53,60
607,261,51,59
608,262,50,58
