1104,695,218,188
1110,691,215,187
1116,687,213,186
1122,683,211,186
1128,679,209,185
1134,675,207,184
1140,672,204,183
1146,668,202,182
1152,664,200,181
1158,660,198,181
1164,656,196,180
1170,653,194,179
1175,650,192,178
1180,648,191,176
1185,646,190,174
1190,644,188,172
1195,642,187,170
1200,639,186,169
1205,637,184,167
1210,635,183,165
1216,633,181,163
1221,631,180,161
1226,629,178,159
1231,626,177,158
1236,624,176,156
1241,622,174,154
1246,620,173,152
1251,618,172,150
1257,616,170,149
1261,613,169,148
1265,611,169,146
1269,609,169,145
1273,607,169,143
1277,605,168,141
1281,603,168,140
1285,601,168,138
1290,599,167,137
1293,597,166,136
1296,595,165,136
1299,593,165,136
1302,591,164,135
1306,590,163,134
1309,588,162,134
1312,586,161,134
1315,584,161,133
1318,582,160,133
1322,581,159,132
1325,579,158,132
1328,577,158,131
1331,575,157,131
1334,573,156,131
1338,572,155,130
1341,570,154,129
1344,568,154,129
1347,566,153,129
1351,565,152,128
1352,563,152,128
1354,562,151,127
1356,561,150,127
1358,560,149,126
1360,559,148,126
1362,558,148,125
1364,556,147,126
1366,555,146,125
1368,554,145,124
1370,553,144,124
1371,552,144,123
1373,551,144,123
1375,549,143,123
1377,548,142,123
1379,547,141,122
1381,546,140,121
1383,545,139,121
1385,544,139,120
1387,542,138,121
1389,541,137,120
1390,540,137,120
1392,539,136,119
1394,538,135,118
1396,537,135,118
1398,535,134,118
1400,534,133,118
1402,533,132,117
1404,532,131,117
1406,531,130,116
1408,530,130,116
1410,528,129,115
1413,527,127,114
1415,526,126,113
1418,525,124,111
1420,524,123,110
1423,523,121,109
1425,522,120,108
1428,521,118,106
1430,520,117,105
1433,519,115,104
1436,518,114,103
1438,517,113,101
1441,516,111,100
1443,515,110,99
1446,514,108,97
1448,513,107,96
1451,512,105,95
1453,511,104,94
1456,510,102,92
1458,509,101,91
1461,508,99,90
1464,507,98,89
1465,506,98,88
1467,505,97,88
1468,504,97,88
1470,503,96,88
1471,502,96,87
1473,501,95,87
1474,500,95,87
1476,499,94,87
1477,499,94,86
1479,498,93,85
1480,497,93,85
1482,496,92,85
1483,495,92,85
1485,494,91,84
1486,493,91,84
1488,492,90,84
1489,491,90,84
1491,491,89,83
1492,490,89,83
1493,489,89,83
1494,489,89,82
1495,488,89,82
1497,488,88,81
1498,487,88,82
1499,487,88,81
1500,486,88,81
1501,485,88,81
1503,485,87,80
1504,484,87,81
1505,484,87,80
1506,483,87,80
1508,483,86,79
1509,482,87,79
1510,482,87,78
1511,481,87,79
1512,480,87,79
1514,480,86,78
1515,479,86,78
1516,479,86,77
1517,478,86,78
1519,478,85,77
1520,477,85,77
1521,477,85,76
1522,476,85,76
1523,475,85,77
1525,475,84,76
1526,474,84,76
1527,474,85,75
1528,473,85,75
1530,473,84,74
1531,472,84,75
1532,471,84,75
1533,471,84,74
1534,470,84,74
1536,470,83,73
1537,469,83,74
1538,469,83,73
